aptCode,aptName,dongCode,dongName,buildYear,jibun,lat,lng,img,avgDealAmount,totalDealCount
2410,삼환나띠르빌,1144010100,아현동,2003,732,37.5512375,126.9542319,NULL,82600,5
2411,래미안공덕4차,1144010200,공덕동,2005,464,37.5501465,126.9512018,NULL,101376,49
2412,마포현대,1144010200,공덕동,1988,188-108,37.5498825,126.9499855,NULL,72294,26
2413,한화꿈에그린,1144010200,공덕동,2004,460,37.547016,126.9553354,NULL,100693,14
2414,펜트라우스,1144010300,신공덕동,2011,172,37.5433361,126.954004,NULL,130242,33
2415,정우상가맨션,1144010400,도화동,1983,536,37.5426636,126.9473732,NULL,82067,3
2416,마포대림1,1144010500,용강동,2002,500,37.5400598,126.9418528,NULL,138600,5
2417,마포경남아너스빌,1144011100,신수동,2007,456,37.5487865,126.9343577,NULL,84882,11
2418,신촌금호,1144011400,창전동,2001,438,37.5528148,126.9321319,NULL,68773,11
2419,마포웨스트리버태영데시앙,1144011400,창전동,2019,27-19,37.5502935,126.9311188,NULL,109067,6
2420,해모로,1144011400,창전동,2007,443,37.5461382,126.9295542,NULL,101583,23
2421,"래미안밤섬리베뉴 Ⅱ",1144011500,상수동,2014,398,37.5480072,126.9275935,NULL,129203,33
2422,함성참좋은,1144012000,서교동,2004,247-72,37.5577224,126.9115817,NULL,55000,3
2423,서교푸르지오,1144012000,서교동,2004,486,37.553716,126.9236241,NULL,86580,5
2424,동원한강파크빌,1144012200,합정동,2003,467,37.5450529,126.9124528,NULL,55750,2
2425,망원동동원데쟈뷰,1144012300,망원동,2008,516,37.5604362,126.9001852,NULL,70200,5
2426,대림1,1144012300,망원동,2002,496,37.5533246,126.9047681,NULL,76167,3
2427,마포한강아이파크,1144012300,망원동,2018,458-16,37.5523421,126.9041498,NULL,80750,2
2428,함성월드빌2차,1144012300,망원동,2004,511,37.5541563,126.909249,NULL,61700,3
2429,대명,1144012400,연남동,1995,259-1,37.5615488,126.9236348,NULL,66100,5
2430,광남벨라스(VALLACE),1144012400,연남동,2003,487-77,37.56261,126.9175039,NULL,42000,1
2431,새마을,1144012400,연남동,1970,244-15,37.56568,126.9202758,NULL,31100,3
2432,성산동성,1144012500,성산동,1999,597,37.5647969,126.905586,NULL,55800,5
2433,라인성서,1144012500,성산동,2005,25-1,37.559418,126.9113612,NULL,34500,2
2434,마포중동현대,1144012600,중동,2001,392,37.57117849999999,126.9068092,NULL,60529,24
2435,아현아이파크,1144010100,아현동,2017,802,37.5541171,126.9569379,NULL,118531,24
2436,신공덕래미안3차,1144010300,신공덕동,2003,161,37.5454024,126.9568811,NULL,94908,13
2437,대우월드마크마포,1144010300,신공덕동,2011,173,37.54459170000001,126.9557029,NULL,124600,9
2438,신공덕아이파크,1144010300,신공덕동,2013,174,37.5427146,126.9533122,NULL,112336,14
2439,도화현대,1144010400,도화동,1998,547,37.5402588,126.9538738,NULL,74967,9
2440,마포동원베네스트,1144010400,도화동,2010,564,37.5401034,126.952302,NULL,82222,9
2441,마포용강삼성래미안,1144010500,용강동,2003,380,37.5434495,126.94135,NULL,108117,12
2442,반도유보라아일랜드,1144011200,현석동,2008,223,37.5419425,126.9344834,NULL,158250,2
2443,"창전 쌍용스윗닷홈",1144011400,창전동,2005,441,37.5480017,126.9320602,NULL,81200,8
2444,마포한강2차푸르지오,1144012200,합정동,2016,473,37.5463089,126.9101219,NULL,144400,10
2445,에덴지우,1144012200,합정동,2006,355-1,37.5471606,126.9185546,NULL,67000,1
2446,두영이지안(357-3),1144012200,합정동,2007,357-3,37.5455609,126.9186128,NULL,75500,3
2447,신부파스카4차,1144012300,망원동,2004,507,37.5590152,126.9004766,NULL,62867,6
2448,한강2차대주피오레,1144012300,망원동,2003,499,37.5549304,126.8982957,NULL,70543,7
2449,예지안파크뷰,1144012300,망원동,2004,512,37.5594559,126.8966185,NULL,56750,2
2450,뉴서울,1144012300,망원동,2002,412-19,37.5558644,126.9070805,NULL,45000,1
2451,미원2,1144012300,망원동,1997,433-9,37.5588068,126.9022804,NULL,50750,2
2452,리츠,1144012300,망원동,2013,483-3,37.5580788,126.9067561,NULL,42150,2
2453,성원1,1144012300,망원동,1998,420,37.5566632,126.9009209,NULL,47538,4
2454,스카이캐슬,1144012300,망원동,2019,476-3,37.5601601,126.9051909,NULL,45367,21
2455,(650-0),1144012500,성산동,2006,650,37.5596059,126.9106319,NULL,58000,1
2456,현대,1144012600,중동,2000,40-12,37.5705455,126.9085153,NULL,56633,6
2457,울트라월드컵(참누리),1144012600,중동,2006,398,37.5721699,126.9050842,NULL,83943,21
2458,건영월드컵,1144012600,중동,2002,393,29.2985278,42.5509603,NULL,57557,7
2459,상암월드컵파크11단지,1144012700,상암동,2010,1741,37.5875075,126.8812938,NULL,72500,1
2460,휴먼시아1단지,1144012700,상암동,2009,1630,37.574231,126.8961424,NULL,92000,11
2461,상암월드컵파크12단지,1144012700,상암동,2010,1743,37.5863314,126.8798338,NULL,79021,12
2462,애오개아이파크,1144010100,아현동,2016,780,37.5541171,126.9569379,NULL,43510,5
2463,공덕자이,1144010100,아현동,2015,800,37.5541171,126.9569379,NULL,140000,2
2464,혜성,1144010100,아현동,1972,613-10,37.55267020000001,126.955759,NULL,64160,5
2465,공덕현대,1144010200,공덕동,1989,370-9,37.5484592,126.9500157,NULL,67900,7
2466,공덕파크자이,1144010200,공덕동,2015,476,37.54686969999999,126.9521717,NULL,141773,11
2467,kcc웰츠,1144010300,신공덕동,2011,171,37.5428088,126.9524554,NULL,127500,6
2468,공덕프로포즈2,1144010300,신공덕동,2015,15-80,37.5449194,126.9549369,NULL,16925,6
2469,신공덕e편한세상,1144010300,신공덕동,2007,168,37.5418892,126.9570772,NULL,90033,6
2470,현대아트빌라,1144010400,도화동,1993,240-1,37.5391856,126.9489949,NULL,85500,2
2471,신수동성원,1144011100,신수동,1998,190,37.5467393,126.9375486,NULL,67900,2
2472,대원칸타빌,1144011100,신수동,2004,453,37.547919,126.9335835,NULL,93967,6
2473,밤섬힐스테이트,1144011200,현석동,1999,220,37.5426459,126.9327601,NULL,76767,3
2474,마포웨스트리버태영데시앙,1144011400,창전동,2019,449,37.5501124,126.9309867,NULL,NULL,NULL
2475,두레,1144012200,합정동,2004,386-9,37.5507101,126.9110431,NULL,59900,1
2476,KCC엠파이어리버,1144012200,합정동,2006,381-16,37.5482331,126.9121022,NULL,109083,6
2477,천우,1144012300,망원동,2002,436-6,37.5598428,126.9013892,NULL,45000,1
2478,목화,1144012300,망원동,2003,483-6,37.5578795,126.9068292,NULL,59000,1
2479,상암마젤란21,1144012300,망원동,2005,513,37.56213650000001,126.9030069,NULL,60375,4
2480,삼호빌라트,1144012500,성산동,2001,239-25,37.559748,126.9157921,NULL,50000,2
2481,벨로스,1144012500,성산동,2006,254-7,37.5592912,126.9090541,NULL,53400,2
2482,월드컵아이파크(667-0),1144012500,성산동,2009,667,37.5674474,126.9146278,NULL,73550,14
2483,엘지(214-70),1144012500,성산동,2003,214-70,37.5623031,126.9081466,NULL,40000,1
2484,해피존,1144012500,성산동,2002,249-21,37.5595433,126.9100985,NULL,53500,2
2485,강림월드타운,1144012600,중동,2002,36-29,37.570144,126.9068967,NULL,47600,3
2486,상암월드컵파크9단지,1144012700,상암동,2010,1752,37.5833058,126.8785092,NULL,75875,8
2487,마포트라팰리스,1144010400,도화동,2006,559,37.5413911,126.9470437,NULL,84900,1
2488,대림2차,1144010500,용강동,2004,501,37.5408886,126.9407333,NULL,115083,6
2489,보성,1144010700,마포동,1996,442,37.5359262,126.9463274,NULL,56000,6
2490,동양엔파트,1144010800,대흥동,2007,803,37.547622,126.9406255,NULL,100500,3
2491,마포자이3차,1144010900,염리동,2018,45,37.5501419,126.9484552,NULL,119750,2
2492,세양청마루(101동),1144010900,염리동,2005,522,37.5429359,126.9464856,NULL,92625,8
2493,(91-511),1144011100,신수동,2011,91-511,37.5496602,126.9352257,NULL,46500,2
2494,신촌태영데시앙,1144011400,창전동,2003,439,37.5533698,126.9309402,NULL,90915,13
2495,"마포 한강 푸르지오",1144012200,합정동,2015,472,37.5463089,126.9101219,NULL,152333,3
2496,송주보르미타운,1144012300,망원동,2004,475-3,37.5598207,126.9042508,NULL,56000,1
2497,대상3,1144012300,망원동,2000,491,37.5593548,126.8994009,NULL,49000,6
2498,대성2,1144012300,망원동,1996,429-3,37.5572848,126.9008133,NULL,43000,2
2499,함성월드빌3차301동,1144012300,망원동,2005,514,37.5591287,126.9060017,NULL,53500,1
2500,한강그린1차아파트,1144012300,망원동,2011,236-2,37.5521802,126.9020483,NULL,40671,7
2501,함성백합,1144012300,망원동,2001,493,37.55773689999999,126.9006018,NULL,48900,3
2502,함성월드빌,1144012300,망원동,2003,502,37.5603251,126.9048093,NULL,64333,3
2503,반트,1144012500,성산동,2013,249-12,37.5594322,126.9095897,NULL,55067,3
2504,월드컵아이파크(666-0),1144012500,성산동,2008,666,37.5668314,126.9132931,NULL,74250,2
2505,성신,1144010800,대흥동,2006,18-55,37.553473,126.9449102,NULL,50000,1
2506,대흥동세양,1144010800,대흥동,2000,802,37.54439440000001,126.9449385,NULL,84667,3
2507,신촌숲아이파크,1144011100,신수동,2019,93-102,37.5509132,126.9346782,NULL,125000,1
2508,씨제이리버힐,1144011700,신정동,1998,74-1,37.5429462,126.9313878,NULL,109000,1
2509,에덴지우,1144012000,서교동,2011,458-6,37.556806,126.9148059,NULL,55000,1
2510,대아,1144012000,서교동,1997,329-2,37.5557583,126.9290318,NULL,65000,1
2511,동보프리미아,1144012300,망원동,2004,463-2,37.5598253,126.8965191,NULL,39000,2
2512,광남캐스빌A,1144012300,망원동,2002,465-34,37.5609596,126.8998866,NULL,47000,1
2513,강림스위트빌,1144012300,망원동,2004,508,37.5604424,126.8982417,NULL,53000,4
2514,삼우월드,1144012300,망원동,2004,384-7,37.5540772,126.9089819,NULL,54250,2
2515,광남캐스빌B,1144012300,망원동,2002,465-3,37.5610591,126.9001217,NULL,45500,1
2516,홍익하이빌,1144012400,연남동,2004,493-27,37.5612567,126.9196695,NULL,26000,1
2517,노블레스빌2,1144012400,연남동,2002,249-3,37.5642232,126.9215702,NULL,82000,1
2518,청기와,1144012400,연남동,2000,515-23,37.5620164,126.9218533,NULL,49000,1
2519,삼익플라주서교2차,1144012500,성산동,2007,634-5,37.558314,126.9156443,NULL,49000,2
2520,대원,1144012500,성산동,1999,596,37.5644327,126.9102435,NULL,51567,3
2521,로즈빌A,1144010200,공덕동,2004,111-7,37.5470968,126.9597851,NULL,55000,1
2522,우공,1144010900,염리동,2004,45-27,37.5496242,126.9483991,NULL,52000,1
2523,세양청마루,1144011100,신수동,2003,451,37.5476791,126.9365474,NULL,81129,7
2524,현대,1144011100,신수동,1996,445-5,37.5430187,126.9369214,NULL,76000,1
2525,광남벨라스(1차),1144012000,서교동,2004,465-1,37.5546817,126.9162152,NULL,59900,1
2526,합정한강아파트,1144012200,합정동,2017,474,37.5463089,126.9101219,NULL,51500,4
2527,현진에버빌2,1144012300,망원동,2003,503,37.5553634,126.8976805,NULL,73700,2
2528,해오름,1144012300,망원동,2011,400-2,37.5548275,126.905836,NULL,65000,1
2529,광남캐스빌D,1144012300,망원동,2002,465-32,37.5608523,126.9002651,NULL,46200,1
2530,계룡,1144012600,중동,2000,391,37.5706271,126.9056433,NULL,75000,2
2531,두영이지안,1144010200,공덕동,2008,468,37.549828,126.9619528,NULL,65000,1
2532,마포아크로타워,1144010400,도화동,2007,563,37.5412413,126.9489446,NULL,90250,2
2533,중앙하이츠,1144010900,염리동,1998,161-1,37.5449966,126.9451756,NULL,76000,1
2534,경남아너스빌,1144011100,신수동,2005,455,37.5495838,126.933845,NULL,82500,2
2535,하나테크노빌,1144011100,신수동,2002,22-35,37.5484607,126.9400014,NULL,26000,1
2536,"중앙하이츠 101동",1144011400,창전동,2007,42-7,37.5494379,126.9282758,NULL,48000,1
2537,청기와,1144012000,서교동,1999,478-4,37.5552945,126.9144544,NULL,45000,1
2538,"광남벨라스 2동",1144012100,동교동,2003,200-4,37.5586807,126.9225374,NULL,72700,1
2539,리버아인,1144012200,합정동,2003,396-8,37.5489478,126.9089073,NULL,73000,1
2540,두영이지안,1144012200,합정동,2005,468,37.5499182,126.9063672,NULL,62700,1
2541,그레이스3차,1144012200,합정동,2005,376-5,37.5469669,126.9123684,NULL,48500,1
2542,두영이지안,1144012300,망원동,2004,510,37.5583924,126.8998735,NULL,62000,1
2543,한강월드컵,1144012300,망원동,2006,515,37.5607091,126.8996968,NULL,51500,1
2544,골든빌6차,1144012500,성산동,2004,65-2,37.563067,126.911642,NULL,38000,1
2545,유안,1144012500,성산동,2002,255-11,37.5598727,126.9090887,NULL,52000,1
2546,백명TRENDYAPT,1144012600,중동,2004,39-9,37.5725438,126.9048389,NULL,57500,1
2547,장미(466-0),1144012200,합정동,2000,466,37.5461116,126.9189195,NULL,55000,1
2548,현대하이츠,1144012200,합정동,2004,386-2,37.5514497,126.9108287,NULL,50000,1
2549,지오프레저102동,1144011700,신정동,2007,958-12,37.5229406,126.8581329,NULL,40500,1
2550,목동신시가지9,1144011700,신정동,1987,312,37.518809,126.8636099,NULL,131201,75
2551,신트리3,1144011700,신정동,2000,1276,37.5119007,126.8529747,NULL,66358,26
2552,동원로데오(1308),1144011700,신정동,2006,1308,37.5287472,126.8625586,NULL,59033,6
2553,푸른마을4,1144011700,신정동,2002,1285,37.5131902,126.8390601,NULL,58090,16
2554,신정현대5,1144011700,신정동,1999,1273,37.5121779,126.8546162,NULL,72690,20
2555,이펜하우스2단지,1144011700,신정동,2011,1322,37.5166014,126.8638714,NULL,54320,15
2556,목동삼성,1144011700,신정동,1996,1278,37.5157061,126.8763498,NULL,89162,24
2557,목동신시가지13,1144011700,신정동,1987,327,37.51463160000001,126.865836,NULL,124040,98
2558,푸른마을2,1144011700,신정동,2001,1281,37.5134798,126.8352505,NULL,40717,27
2559,푸른마을3,1144011700,신정동,2001,1283,37.5113607,126.8369168,NULL,44498,21
2560,청구,1144011700,신정동,1992,336,37.5189701,126.8756391,NULL,69811,19
2561,목동힐스테이트,1144011700,신정동,2016,1323,37.5166014,126.8638714,NULL,117122,91
2562,대림e-편한세상,1144011700,신정동,2004,1303,37.5124796,126.842952,NULL,65422,25
2563,남광,1144011700,신정동,2007,919-1,37.5273721,126.8546249,NULL,30300,3
2564,대성유니드1차,1144011700,신정동,2004,1198-23,37.5203783,126.8490564,NULL,42333,3
2565,목동신시가지8,1144011700,신정동,1987,314,37.5216609,126.8676528,NULL,99944,56
2566,목동현대3차,1144011700,신정동,1997,1279,37.5204287,126.8773277,NULL,89953,52
2567,신트리1,1144011700,신정동,1999,1259,37.5138147,126.854201,NULL,46472,71
2568,목동신시가지14,1144011700,신정동,1988,329,37.5149985,126.8725405,NULL,108787,124
2569,삼성쉐르빌,1144011700,신정동,2003,318-10,37.522656,126.8704207,NULL,139078,18
2570,목동무지개,1144011700,신정동,2002,881-8,37.5286134,126.8593351,NULL,37500,1
2571,동일하이빌1단지,1144011700,신정동,2005,1310,37.5118742,126.8391993,NULL,67406,16
2572,학마을3,1144011700,신정동,2002,1291,37.5112929,126.8467256,NULL,54714,7
2573,진명,1144011700,신정동,1992,282-16,37.5169546,126.8717747,NULL,27000,1
2574,양천시장주상복합,1144011700,신정동,2001,883,37.5279031,126.8596796,NULL,28833,3
2575,신한이모르젠,1147010200,목동,2006,960,37.548982,126.8644669,NULL,48414,7
2576,목동신시가지1,1147010200,목동,1985,901,37.539193,126.8794362,NULL,136788,76
2577,현대파크빌(907-23),1147010200,목동,2003,907-23,37.535793,126.8802542,NULL,94667,3
2578,금강에스쁘아,1147010200,목동,2002,753-1,37.5378961,126.8714626,NULL,68723,13
2579,목동신시가지6,1147010200,목동,1986,911,37.5345944,126.8847018,NULL,119541,64
2580,목동신시가지5,1147010200,목동,1986,912,37.533911,126.8809454,NULL,159462,76
2581,벽산,1147010200,목동,1991,926-7,37.5265005,126.8686057,NULL,104025,8
2582,진도2,1147010200,목동,1999,936,37.5256287,126.873651,NULL,92540,10
2583,목동신시가지4,1147010200,목동,1986,904,37.5319108,126.8717678,NULL,125195,55
2584,"트라팰리스 이스턴에비뉴",1147010200,목동,2009,962-1,37.5256299,126.8712232,NULL,198969,16
2585,극동늘푸른,1147010200,목동,1998,752-1,37.5381408,126.8720767,NULL,61585,13
2586,목동신시가지7,1147010200,목동,1986,925,37.5274586,126.8673241,NULL,129585,92
2587,목동미소래,1147010200,목동,2005,958,37.5378123,126.8669446,NULL,40000,1
2588,목동센트럴푸르지오,1147010200,목동,2015,404-13,37.5235882,126.8765212,NULL,140579,19
2589,목동길성그랑프리텔,1147010200,목동,2003,739-5,37.5385141,126.8664667,NULL,49214,7
2590,신안파크,1147010300,신월동,1987,350-2,37.5233043,126.8296575,NULL,20869,43
2591,신월성원,1147010300,신월동,1996,222-7,37.5279417,126.834107,NULL,23757,7
2592,신월시영,1147010300,신월동,1988,987-1,37.5177974,126.8342309,NULL,35942,151
2593,3차신성미소지움,1147010300,신월동,2007,1045,37.5229989,126.8417262,NULL,43340,10
2594,금용,1147010300,신월동,1998,533-1,37.5206791,126.8425053,NULL,36056,9
2595,롯데캐슬(1057-1),1147010300,신월동,2010,1057-1,37.52363709999999,126.8408362,NULL,59850,6
2596,대성유니드,1147010300,신월동,2004,1033,37.520508,126.8406776,NULL,46339,18
2597,성우,1147010300,신월동,1998,429-1,37.5240965,126.8410101,NULL,32033,6
2598,양천벽산블루밍2단지,1147010300,신월동,2006,1027,37.525021,126.8386291,NULL,44946,12
2599,양천벽산블루밍1단지,1147010300,신월동,2006,1026,37.5243454,126.8393772,NULL,48100,8
2600,동원데자뷰,1147010300,신월동,2012,1060,37.519981,126.8365553,NULL,50075,12
2601,롯데캐슬,1147010300,신월동,2014,1063,37.519981,126.8365553,NULL,73985,48
2602,삼동5,1147010300,신월동,1997,559-5,37.5146726,126.8411898,NULL,28733,3
2603,동일하이빌2단지,1144011700,신정동,2005,1311,37.5108276,126.8401554,NULL,73526,19
2604,뉴목동,1144011700,신정동,2001,1052-29,37.5160595,126.8549788,NULL,48000,2
2605,대림,1144011700,신정동,1992,333,37.5177284,126.8735526,NULL,69879,14
2606,세양청마루2차주상복합,1144011700,신정동,2008,201-1,37.50824230000001,126.8645166,NULL,46988,4
2607,수정,1144011700,신정동,1987,733-31,37.5125171,126.8419968,NULL,30832,11
2608,목동신시가지12,1144011700,신정동,1988,326,37.5131601,126.8605838,NULL,95642,60
2609,목동신시가지14,1144011700,신정동,1987,329,37.5149985,126.8725405,NULL,NULL,NULL
2610,목동신시가지11,1144011700,신정동,1988,325,37.5104801,126.8591496,NULL,86702,62
2611,삼백훼미리,1144011700,신정동,2002,918-1,37.5267605,126.8556661,NULL,26300,2
2612,신트리4,1144011700,신정동,2000,1277,37.5112227,126.8508937,NULL,39876,58
2613,경남아너스빌,1144011700,신정동,2004,1307,37.5181125,126.8714111,NULL,88245,20
2614,목동신시가지10,1144011700,신정동,1987,311,37.5173772,126.8584609,NULL,112102,89
2615,자성,1144011700,신정동,2004,1210-1,37.5199154,126.8498226,NULL,31000,3
2616,목동삼성쉐르빌Ⅱ,1144011700,신정동,2004,318-12,37.5215822,126.8704402,NULL,116340,15
2617,경동미르웰,1144011700,신정동,2017,972-2,37.5217748,126.852474,NULL,15212,4
2618,두란,1147010200,목동,1996,714-1,37.540813,126.8647232,NULL,30450,4
2619,목동청구한신아파트,1147010200,목동,1997,929,37.5414738,126.8816618,NULL,106205,67
2620,현대하이페리온,1147010200,목동,2003,916,37.5268253,126.8749782,NULL,193275,20
2621,대원칸타빌,1147010200,목동,2001,808-5,37.5284864,126.8648581,NULL,82188,8
2622,힐타운,1147010200,목동,2004,315-6,37.5422511,126.8683813,NULL,33700,1
2623,하이페리온2,1147010200,목동,2006,961,37.5241644,126.8703368,NULL,167756,39
2624,벽산미라지타워,1147010200,목동,1999,907-14,37.5358614,126.8794872,NULL,103750,4
2625,두레,1147010200,목동,2002,521-2,37.546215,126.8771006,NULL,29500,2
2626,월드메르디앙3,1147010200,목동,2003,947,37.5252862,126.8761914,NULL,111929,7
2627,목동신시가지2,1147010200,목동,1986,902,37.5373375,126.8762856,NULL,147596,68
2628,에이스,1147010200,목동,1997,769-19,37.5353457,126.8673655,NULL,38067,3
2629,동방,1147010300,신월동,1999,607-1,37.5212933,126.8466124,NULL,31275,4
2630,금하뜨라네,1147010300,신월동,2008,142-14,37.5337977,126.8236801,NULL,30583,3
2631,탑건진선미,1147010300,신월동,2004,1025,37.5384368,126.827812,NULL,39925,4
2632,나산,1147010300,신월동,1997,217-2,37.5275147,126.8342924,NULL,23600,4
2633,태헌(신월프라자),1147010300,신월동,1999,128,37.5310487,126.8335812,NULL,20000,7
2634,우영아파트,1147010300,신월동,2008,136-8,37.5321001,126.83156,NULL,33650,2
2635,서울가든,1147010300,신월동,1985,475,37.5253231,126.8487723,NULL,41225,8
2636,길훈엔트런스빌,1147010300,신월동,2005,1043,37.5315418,126.8356078,NULL,36050,4
2637,코아루2단지,1147010300,신월동,2010,1058,37.5315759,126.8286763,NULL,33150,4
2638,신안파크,1147010300,신월동,1988,350-2,37.5233043,126.8296575,NULL,NULL,NULL
2639,신월대림,1147010300,신월동,2001,491-1,37.523276,126.8451791,NULL,45356,9
2640,동양브로미(102동)B,1147010300,신월동,2004,492-23,37.52398489999999,126.8458074,NULL,31800,1
2641,"예지보금자리 74차",1147010300,신월동,2014,480-4,37.5247904,126.8458956,NULL,27500,1
2642,동서,1147010300,신월동,2014,1069,37.519981,126.8365553,NULL,27100,2
2643,방주기픈샘,1147010300,신월동,2004,1030,37.5250233,126.8428092,NULL,34630,5
2644,이지라이프,1144011700,신정동,2004,929-25,37.5246191,126.8526397,NULL,40000,1
2645,해풍,1144011700,신정동,1996,905-2,37.5266068,126.8593362,NULL,48000,1
2646,현대힐타운,1144011700,신정동,2000,963-1,37.5237691,126.8551099,NULL,25500,1
2647,신정6현대,1144011700,신정동,2000,743-2,37.5081845,126.8416803,NULL,49092,25
2648,유원목동,1144011700,신정동,1990,87-39,37.5217657,126.873338,NULL,77240,10
2649,아이파크,1144011700,신정동,2002,1296,37.521592,126.8723214,NULL,117717,24
2650,목동우성2,1144011700,신정동,2000,337,37.5077394,126.8664753,NULL,73429,73
2651,학마을1단지,1144011700,신정동,2000,1293,37.5080448,126.8443359,NULL,36740,30
2652,영림,1144011700,신정동,2003,929-26,37.5245944,126.8524082,NULL,32000,2
2653,세양청마루,1144011700,신정동,2006,1306,37.5071021,126.8636336,NULL,67803,19
2654,굿모닝탑,1144011700,신정동,2003,324-10,37.5149528,126.8608292,NULL,96667,3
2655,이펜하우스4단지,1144011700,신정동,2011,1317,37.51073340000001,126.8298467,NULL,53525,16
2656,목동금호베스트빌,1147010200,목동,2002,549,37.5450041,126.8675736,NULL,65125,20
2657,목4현대,1147010200,목동,1997,755-1,37.5382228,126.8700093,NULL,53200,4
2658,신동아파밀리에,1147010200,목동,2002,772-7,37.5345963,126.869461,NULL,66067,3
2659,부영3,1147010200,목동,2000,908-34,37.5366864,126.8822017,NULL,125635,17
2660,대원칸타빌2,1147010200,목동,2003,941,37.5320423,126.8673385,NULL,92018,28
2661,목동현대1,1147010200,목동,1997,932,37.5258629,126.8728872,NULL,98729,14
2662,동구햇살아파트,1147010200,목동,2003,724-2,37.5385852,126.865049,NULL,53300,5
2663,"트라팰리스 웨스턴에비뉴",1147010200,목동,2009,962,37.5257763,126.8703272,NULL,193400,12
2664,현대I-PARK,1147010200,목동,2003,940,37.52899439999999,126.8650201,NULL,88050,6
2665,목동신시가지3,1147010200,목동,1986,903,37.5341289,126.8730672,NULL,133921,63
2666,두원B동,1147010300,신월동,2004,485-3,37.5243233,126.8437375,NULL,30100,2
2667,신월2차보람쉬움,1147010300,신월동,2005,1039,37.524635,126.8371236,NULL,36425,4
2668,리슈리안,1147010300,신월동,2015,500-21,37.5237851,126.8507293,NULL,35000,2
2669,보금자리,1147010300,신월동,2004,1001-5,37.5164484,126.839159,NULL,29000,1
2670,길훈,1147010300,신월동,1987,341-1,37.5235518,126.8310858,NULL,19060,10
2671,상아아름,1147010300,신월동,2005,447-3,37.52524409999999,126.8416236,NULL,31250,2
2672,삼익플라주행복한마을,1147010300,신월동,2013,1068,37.519981,126.8365553,NULL,34950,4
2673,한우리아파트,1147010300,신월동,2005,467-2,37.5260891,126.8458383,NULL,31000,1
2674,수명산SKVIEW,1147010300,신월동,2009,1053,37.5440353,126.8294873,NULL,65900,8
2675,삼종레이빌101동,1147010300,신월동,2004,519-12,37.521075,126.8405195,NULL,29800,1
2676,두원A동,1147010300,신월동,2004,485-2,37.5243284,126.8435248,NULL,32000,2
2677,궁전,1147010300,신월동,1999,127-1,37.530716,126.8339258,NULL,27167,3
2678,수명산롯데캐슬,1147010300,신월동,2008,1036,37.5444237,126.8284945,NULL,53500,1
2679,양천벽산블루밍3단지,1147010300,신월동,2006,1048,37.5237197,126.8390644,NULL,44883,3
2680,우당,1147010300,신월동,1997,506-1,37.5229015,126.847702,NULL,37460,5
2681,신안약수,1147010300,신월동,1985,591-1,37.5165613,126.8474669,NULL,45247,31
2682,대외,1147010300,신월동,2004,470-1,37.5263456,126.8478357,NULL,31675,2
2683,해주,1147010300,신월동,2001,217-8,37.5270877,126.8347629,NULL,28525,4
2684,예건미예뜰1동,1147010300,신월동,2004,494-4,37.5237683,126.8470642,NULL,27900,1
2685,목동우성3,1144011700,신정동,1999,338,37.5083996,126.8655978,NULL,58389,9
2686,중앙하이츠,1144011700,신정동,2010,1314,37.5056921,126.8637432,NULL,75519,28
2687,동일아파트,1144011700,신정동,2002,911-9,37.5265812,126.8584598,NULL,29800,1
2688,목동파크자이(101동~108동),1144011700,신정동,2019,1325,37.5166014,126.8638714,NULL,116800,5
2689,삼성,1144011700,신정동,2000,894-20,37.5285752,126.8620045,NULL,24800,1
2690,목동신시가지10,1144011700,신정동,1988,311,37.5173772,126.8584609,NULL,NULL,NULL
2691,블레스빌,1144011700,신정동,2002,340,37.5214944,126.8746487,NULL,62183,3
2692,지오트레벨,1147010200,목동,2003,729-2,37.5377849,126.8646492,NULL,26800,1
2693,롯데캐슬위너,1147010200,목동,2005,956,37.5468869,126.8672611,NULL,86759,47
2694,성원2,1147010200,목동,2000,709-2,37.5421099,126.8641005,NULL,51265,27
2695,대원칸타빌3,1147010200,목동,2003,944,37.5308754,126.867148,NULL,85960,5
2696,건영,1147010200,목동,1994,928,37.5417655,126.8726252,NULL,46492,13
2697,동도(729-5),1147010200,목동,1996,729-5,37.5377968,126.8650485,NULL,28500,2
2698,목동벨로스주상복합,1147010200,목동,2019,614-8,37.5477736,126.8635188,NULL,51800,1
2699,롯데캐슬(1057-0),1147010300,신월동,2010,1057,37.5234197,126.8400782,NULL,53462,13
2700,삼익플라주,1147010300,신월동,2006,1042,37.5195687,126.8427408,NULL,39220,5
2701,삼정그린뷰,1147010300,신월동,2005,1041,37.5227322,126.8385152,NULL,46094,8
2702,정원,1147010300,신월동,1992,113-14,37.532576,126.8355001,NULL,24000,2
2703,대운,1147010300,신월동,2003,109-2,37.5336379,126.833,NULL,25250,2
2704,누리애,1147010300,신월동,2010,410-10,37.524861,126.8366552,NULL,24233,3
2705,당곡,1147010300,신월동,2002,547-9,37.5176125,126.8397077,NULL,34000,2
2706,성호그린,1147010300,신월동,2003,241-9,37.5272854,126.8381822,NULL,24900,1
2707,덕현해밀(101동),1147010300,신월동,2013,81-5,37.5364821,126.8295884,NULL,37650,2
2708,수명,1147010300,신월동,1998,12-4,37.5408619,126.8270453,NULL,25067,3
2709,장수마을2단지동원데쟈뷰,1147010300,신월동,2007,1049,37.5221668,126.8458252,NULL,52675,4
